,chrom,start,end
chr18_479,chr18,11975000,12000000
chr18_480,chr18,12000000,12025000
chr18_481,chr18,12025000,12050000
chr18_482,chr18,12050000,12075000
chr18_483,chr18,12075000,12100000
chr18_484,chr18,12100000,12125000
chr18_485,chr18,12125000,12150000
chr18_486,chr18,12150000,12175000
chr18_487,chr18,12175000,12200000
chr18_488,chr18,12200000,12225000
chr18_489,chr18,12225000,12250000
chr18_490,chr18,12250000,12275000
chr18_491,chr18,12275000,12300000
chr18_492,chr18,12300000,12325000
chr18_493,chr18,12325000,12350000
chr18_494,chr18,12350000,12375000
chr18_495,chr18,12375000,12400000
chr18_496,chr18,12400000,12425000
chr18_497,chr18,12425000,12450000
chr18_498,chr18,12450000,12475000
chr18_499,chr18,12475000,12500000
chr18_500,chr18,12500000,12525000
chr18_501,chr18,12525000,12550000
chr18_502,chr18,12550000,12575000
chr18_503,chr18,12575000,12600000
chr18_504,chr18,12600000,12625000
chr18_505,chr18,12625000,12650000
chr18_506,chr18,12650000,12675000
chr18_507,chr18,12675000,12700000
chr18_508,chr18,12700000,12725000
chr18_509,chr18,12725000,12750000
chr18_510,chr18,12750000,12775000
chr18_511,chr18,12775000,12800000
chr18_512,chr18,12800000,12825000
chr18_513,chr18,12825000,12850000
chr18_514,chr18,12850000,12875000
chr18_515,chr18,12875000,12900000
chr18_516,chr18,12900000,12925000
chr18_517,chr18,12925000,12950000
chr18_518,chr18,12950000,12975000
chr18_519,chr18,12975000,13000000
chr18_520,chr18,13000000,13025000
chr18_521,chr18,13025000,13050000
chr18_522,chr18,13050000,13075000
chr18_523,chr18,13075000,13100000
chr18_524,chr18,13100000,13125000
chr18_525,chr18,13125000,13150000
chr18_526,chr18,13150000,13175000
chr18_527,chr18,13175000,13200000
chr18_528,chr18,13200000,13225000
chr18_529,chr18,13225000,13250000
chr18_530,chr18,13250000,13275000
chr18_531,chr18,13275000,13300000
chr18_532,chr18,13300000,13325000
chr18_533,chr18,13325000,13350000
chr18_534,chr18,13350000,13375000
chr18_535,chr18,13375000,13400000
chr18_536,chr18,13400000,13425000
chr18_537,chr18,13425000,13450000
chr18_538,chr18,13450000,13475000
chr18_539,chr18,13475000,13500000
chr18_540,chr18,13500000,13525000
chr18_541,chr18,13525000,13550000
chr18_542,chr18,13550000,13575000
chr18_543,chr18,13575000,13600000
chr18_544,chr18,13600000,13625000
chr18_545,chr18,13625000,13650000
chr18_546,chr18,13650000,13675000
chr18_547,chr18,13675000,13700000
chr18_548,chr18,13700000,13725000
chr18_549,chr18,13725000,13750000
chr18_550,chr18,13750000,13775000
chr18_551,chr18,13775000,13800000
chr18_552,chr18,13800000,13825000
chr18_553,chr18,13825000,13850000
chr18_554,chr18,13850000,13875000
chr18_555,chr18,13875000,13900000
chr18_556,chr18,13900000,13925000
chr18_557,chr18,13925000,13950000
chr18_558,chr18,13950000,13975000
chr18_559,chr18,13975000,14000000
chr18_560,chr18,14000000,14025000
chr18_561,chr18,14025000,14050000
chr18_562,chr18,14050000,14075000
chr18_563,chr18,14075000,14100000
chr18_564,chr18,14100000,14125000
chr18_565,chr18,14125000,14150000
chr18_566,chr18,14150000,14175000
chr18_567,chr18,14175000,14200000
chr18_568,chr18,14200000,14225000
chr18_569,chr18,14225000,14250000
chr18_570,chr18,14250000,14275000
chr18_571,chr18,14275000,14300000
chr18_572,chr18,14300000,14325000
chr18_573,chr18,14325000,14350000
chr18_574,chr18,14350000,14375000
chr18_575,chr18,14375000,14400000
chr18_576,chr18,14400000,14425000
chr18_577,chr18,14425000,14450000
chr18_578,chr18,14450000,14475000
chr18_579,chr18,14475000,14500000
chr18_580,chr18,14500000,14525000
chr18_581,chr18,14525000,14550000
chr18_582,chr18,14550000,14575000
chr18_583,chr18,14575000,14600000
chr18_584,chr18,14600000,14625000
chr18_585,chr18,14625000,14650000
chr18_586,chr18,14650000,14675000
chr18_587,chr18,14675000,14700000
chr18_588,chr18,14700000,14725000
chr18_589,chr18,14725000,14750000
chr18_590,chr18,14750000,14775000
chr18_591,chr18,14775000,14800000
chr18_592,chr18,14800000,14825000
chr18_593,chr18,14825000,14850000
chr18_594,chr18,14850000,14875000
chr18_595,chr18,14875000,14900000
chr18_596,chr18,14900000,14925000
chr18_597,chr18,14925000,14950000
chr18_598,chr18,14950000,14975000
chr18_599,chr18,14975000,15000000
chr18_600,chr18,15000000,15025000
chr18_601,chr18,15025000,15050000
chr18_602,chr18,15050000,15075000
chr18_603,chr18,15075000,15100000
chr18_604,chr18,15100000,15125000
chr18_605,chr18,15125000,15150000
chr18_606,chr18,15150000,15175000
chr18_607,chr18,15175000,15200000
chr18_608,chr18,15200000,15225000
chr18_609,chr18,15225000,15250000
chr18_610,chr18,15250000,15275000
chr18_611,chr18,15275000,15300000
chr18_612,chr18,15300000,15325000
chr18_613,chr18,15325000,15350000
chr18_614,chr18,15350000,15375000
chr18_615,chr18,15375000,15400000
chr18_616,chr18,15400000,15425000
chr18_617,chr18,15425000,15450000
chr18_618,chr18,15450000,15475000
chr18_619,chr18,15475000,15500000
chr18_620,chr18,15500000,15525000
chr18_621,chr18,15525000,15550000
chr18_622,chr18,15550000,15575000
chr18_623,chr18,15575000,15600000
chr18_624,chr18,15600000,15625000
chr18_625,chr18,15625000,15650000
chr18_626,chr18,15650000,15675000
chr18_627,chr18,15675000,15700000
chr18_628,chr18,15700000,15725000
chr18_629,chr18,15725000,15750000
chr18_630,chr18,15750000,15775000
chr18_631,chr18,15775000,15800000
chr18_632,chr18,15800000,15825000
chr18_633,chr18,15825000,15850000
chr18_634,chr18,15850000,15875000
chr18_635,chr18,15875000,15900000
chr18_636,chr18,15900000,15925000
chr18_637,chr18,15925000,15950000
chr18_638,chr18,15950000,15975000
chr18_639,chr18,15975000,16000000
chr18_640,chr18,16000000,16025000
chr18_641,chr18,16025000,16050000
chr18_642,chr18,16050000,16075000
chr18_643,chr18,16075000,16100000
chr18_644,chr18,16100000,16125000
chr18_645,chr18,16125000,16150000
chr18_646,chr18,16150000,16175000
chr18_647,chr18,16175000,16200000
chr18_648,chr18,16200000,16225000
chr18_649,chr18,16225000,16250000
chr18_650,chr18,16250000,16275000
chr18_651,chr18,16275000,16300000
chr18_652,chr18,16300000,16325000
chr18_653,chr18,16325000,16350000
chr18_654,chr18,16350000,16375000
chr18_655,chr18,16375000,16400000
chr18_656,chr18,16400000,16425000
chr18_657,chr18,16425000,16450000
chr18_658,chr18,16450000,16475000
chr18_659,chr18,16475000,16500000
chr18_660,chr18,16500000,16525000
chr18_661,chr18,16525000,16550000
chr18_662,chr18,16550000,16575000
chr18_663,chr18,16575000,16600000
chr18_664,chr18,16600000,16625000
chr18_665,chr18,16625000,16650000
chr18_666,chr18,16650000,16675000
chr18_667,chr18,16675000,16700000
chr18_668,chr18,16700000,16725000
chr18_669,chr18,16725000,16750000
chr18_670,chr18,16750000,16775000
chr18_671,chr18,16775000,16800000
chr18_672,chr18,16800000,16825000
chr18_673,chr18,16825000,16850000
chr18_674,chr18,16850000,16875000
chr18_675,chr18,16875000,16900000
chr18_676,chr18,16900000,16925000
chr18_677,chr18,16925000,16950000
chr18_678,chr18,16950000,16975000
chr18_679,chr18,16975000,17000000
chr18_680,chr18,17000000,17025000
chr18_681,chr18,17025000,17050000
chr18_682,chr18,17050000,17075000
chr18_683,chr18,17075000,17100000
chr18_684,chr18,17100000,17125000
chr18_685,chr18,17125000,17150000
chr18_686,chr18,17150000,17175000
chr18_687,chr18,17175000,17200000
chr18_688,chr18,17200000,17225000
chr18_689,chr18,17225000,17250000
chr18_690,chr18,17250000,17275000
chr18_691,chr18,17275000,17300000
chr18_692,chr18,17300000,17325000
chr18_693,chr18,17325000,17350000
chr18_694,chr18,17350000,17375000
chr18_695,chr18,17375000,17400000
chr18_696,chr18,17400000,17425000
chr18_697,chr18,17425000,17450000
chr18_698,chr18,17450000,17475000
chr18_699,chr18,17475000,17500000
chr18_700,chr18,17500000,17525000
chr18_701,chr18,17525000,17550000
chr18_702,chr18,17550000,17575000
chr18_703,chr18,17575000,17600000
chr18_704,chr18,17600000,17625000
chr18_705,chr18,17625000,17650000
chr18_706,chr18,17650000,17675000
chr18_707,chr18,17675000,17700000
chr18_708,chr18,17700000,17725000
chr18_709,chr18,17725000,17750000
chr18_710,chr18,17750000,17775000
chr18_711,chr18,17775000,17800000
chr18_712,chr18,17800000,17825000
chr18_713,chr18,17825000,17850000
chr18_714,chr18,17850000,17875000
chr18_715,chr18,17875000,17900000
chr18_716,chr18,17900000,17925000
chr18_717,chr18,17925000,17950000
chr18_718,chr18,17950000,17975000
chr18_719,chr18,17975000,18000000
chr18_720,chr18,18000000,18025000
chr18_721,chr18,18025000,18050000
chr18_722,chr18,18050000,18075000
chr18_723,chr18,18075000,18100000
chr18_724,chr18,18100000,18125000
chr18_725,chr18,18125000,18150000
chr18_726,chr18,18150000,18175000
chr18_727,chr18,18175000,18200000
chr18_728,chr18,18200000,18225000
chr18_729,chr18,18225000,18250000
chr18_730,chr18,18250000,18275000
chr18_731,chr18,18275000,18300000
chr18_732,chr18,18300000,18325000
chr18_733,chr18,18325000,18350000
chr18_734,chr18,18350000,18375000
chr18_735,chr18,18375000,18400000
chr18_736,chr18,18400000,18425000
chr18_737,chr18,18425000,18450000
chr18_738,chr18,18450000,18475000
chr18_739,chr18,18475000,18500000
chr18_740,chr18,18500000,18525000
chr18_741,chr18,18525000,18550000
chr18_742,chr18,18550000,18575000
chr18_743,chr18,18575000,18600000
chr18_744,chr18,18600000,18625000
chr18_745,chr18,18625000,18650000
chr18_746,chr18,18650000,18675000
chr18_747,chr18,18675000,18700000
chr18_748,chr18,18700000,18725000
chr18_749,chr18,18725000,18750000
chr18_750,chr18,18750000,18775000
chr18_751,chr18,18775000,18800000
chr18_752,chr18,18800000,18825000
chr18_753,chr18,18825000,18850000
chr18_754,chr18,18850000,18875000
chr18_755,chr18,18875000,18900000
chr18_756,chr18,18900000,18925000
chr18_757,chr18,18925000,18950000
chr18_758,chr18,18950000,18975000
chr18_759,chr18,18975000,19000000
chr18_760,chr18,19000000,19025000
chr18_761,chr18,19025000,19050000
chr18_762,chr18,19050000,19075000
chr18_763,chr18,19075000,19100000
chr18_764,chr18,19100000,19125000
chr18_765,chr18,19125000,19150000
chr18_766,chr18,19150000,19175000
chr18_767,chr18,19175000,19200000
chr18_768,chr18,19200000,19225000
chr18_769,chr18,19225000,19250000
chr18_770,chr18,19250000,19275000
chr18_771,chr18,19275000,19300000
chr18_772,chr18,19300000,19325000
chr18_773,chr18,19325000,19350000
chr18_774,chr18,19350000,19375000
chr18_775,chr18,19375000,19400000
chr18_776,chr18,19400000,19425000
chr18_777,chr18,19425000,19450000
chr18_778,chr18,19450000,19475000
chr18_779,chr18,19475000,19500000
chr18_780,chr18,19500000,19525000
chr18_781,chr18,19525000,19550000
chr18_782,chr18,19550000,19575000
chr18_783,chr18,19575000,19600000
chr18_784,chr18,19600000,19625000
chr18_785,chr18,19625000,19650000
chr18_786,chr18,19650000,19675000
chr18_787,chr18,19675000,19700000
chr18_788,chr18,19700000,19725000
chr18_789,chr18,19725000,19750000
chr18_790,chr18,19750000,19775000
chr18_791,chr18,19775000,19800000
chr18_792,chr18,19800000,19825000
chr18_793,chr18,19825000,19850000
chr18_794,chr18,19850000,19875000
chr18_795,chr18,19875000,19900000
chr18_796,chr18,19900000,19925000
chr18_797,chr18,19925000,19950000
chr18_798,chr18,19950000,19975000
chr18_799,chr18,19975000,20000000
chr18_800,chr18,20000000,20025000
chr18_801,chr18,20025000,20050000
chr18_802,chr18,20050000,20075000
chr18_803,chr18,20075000,20100000
chr18_804,chr18,20100000,20125000
chr18_805,chr18,20125000,20150000
chr18_806,chr18,20150000,20175000
chr18_807,chr18,20175000,20200000
chr18_808,chr18,20200000,20225000
chr18_809,chr18,20225000,20250000
chr18_810,chr18,20250000,20275000
chr18_811,chr18,20275000,20300000
chr18_812,chr18,20300000,20325000
chr18_813,chr18,20325000,20350000
chr18_814,chr18,20350000,20375000
chr18_815,chr18,20375000,20400000
chr18_816,chr18,20400000,20425000
chr18_817,chr18,20425000,20450000
chr18_818,chr18,20450000,20475000
chr18_819,chr18,20475000,20500000
chr18_820,chr18,20500000,20525000
chr18_821,chr18,20525000,20550000
chr18_822,chr18,20550000,20575000
chr18_823,chr18,20575000,20600000
chr18_824,chr18,20600000,20625000
chr18_825,chr18,20625000,20650000
chr18_826,chr18,20650000,20675000
chr18_827,chr18,20675000,20700000
chr18_828,chr18,20700000,20725000
chr18_829,chr18,20725000,20750000
chr18_830,chr18,20750000,20775000
chr18_831,chr18,20775000,20800000
chr18_832,chr18,20800000,20825000
chr18_833,chr18,20825000,20850000
chr18_834,chr18,20850000,20875000
chr18_835,chr18,20875000,20900000
chr18_836,chr18,20900000,20925000
chr18_837,chr18,20925000,20950000
chr18_838,chr18,20950000,20975000
chr18_839,chr18,20975000,21000000
chr18_840,chr18,21000000,21025000
chr18_841,chr18,21025000,21050000
chr18_842,chr18,21050000,21075000
chr18_843,chr18,21075000,21100000
chr18_844,chr18,21100000,21125000
chr18_845,chr18,21125000,21150000
chr18_846,chr18,21150000,21175000
chr18_847,chr18,21175000,21200000
chr18_848,chr18,21200000,21225000
chr18_849,chr18,21225000,21250000
chr18_850,chr18,21250000,21275000
chr18_851,chr18,21275000,21300000
chr18_852,chr18,21300000,21325000
chr18_853,chr18,21325000,21350000
chr18_854,chr18,21350000,21375000
chr18_855,chr18,21375000,21400000
chr18_856,chr18,21400000,21425000
chr18_857,chr18,21425000,21450000
chr18_858,chr18,21450000,21475000
chr18_859,chr18,21475000,21500000
chr18_860,chr18,21500000,21525000
chr18_861,chr18,21525000,21550000
chr18_862,chr18,21550000,21575000
chr18_863,chr18,21575000,21600000
chr18_864,chr18,21600000,21625000
chr18_865,chr18,21625000,21650000
chr18_866,chr18,21650000,21675000
chr18_867,chr18,21675000,21700000
chr18_868,chr18,21700000,21725000
chr18_869,chr18,21725000,21750000
chr18_870,chr18,21750000,21775000
chr18_871,chr18,21775000,21800000
chr18_872,chr18,21800000,21825000
chr18_873,chr18,21825000,21850000
chr18_874,chr18,21850000,21875000
chr18_875,chr18,21875000,21900000
chr18_876,chr18,21900000,21925000
chr18_877,chr18,21925000,21950000
chr18_878,chr18,21950000,21975000
chr18_879,chr18,21975000,22000000
chr18_880,chr18,22000000,22025000
chr18_881,chr18,22025000,22050000
chr18_882,chr18,22050000,22075000
chr18_883,chr18,22075000,22100000
chr18_884,chr18,22100000,22125000
chr18_885,chr18,22125000,22150000
chr18_886,chr18,22150000,22175000
chr18_887,chr18,22175000,22200000
chr18_888,chr18,22200000,22225000
chr18_889,chr18,22225000,22250000
chr18_890,chr18,22250000,22275000
chr18_891,chr18,22275000,22300000
chr18_892,chr18,22300000,22325000
chr18_893,chr18,22325000,22350000
chr18_894,chr18,22350000,22375000
chr18_895,chr18,22375000,22400000
chr18_896,chr18,22400000,22425000
chr18_897,chr18,22425000,22450000
chr18_898,chr18,22450000,22475000
chr18_899,chr18,22475000,22500000
chr18_900,chr18,22500000,22525000
chr18_901,chr18,22525000,22550000
chr18_902,chr18,22550000,22575000
chr18_903,chr18,22575000,22600000
chr18_904,chr18,22600000,22625000
chr18_905,chr18,22625000,22650000
chr18_906,chr18,22650000,22675000
chr18_907,chr18,22675000,22700000
chr18_908,chr18,22700000,22725000
chr18_909,chr18,22725000,22750000
chr18_910,chr18,22750000,22775000
chr18_911,chr18,22775000,22800000
chr18_912,chr18,22800000,22825000
chr18_913,chr18,22825000,22850000
chr18_914,chr18,22850000,22875000
chr18_915,chr18,22875000,22900000
chr18_916,chr18,22900000,22925000
chr18_917,chr18,22925000,22950000
chr18_918,chr18,22950000,22975000
chr18_919,chr18,22975000,23000000
chr18_920,chr18,23000000,23025000
chr18_921,chr18,23025000,23050000
chr18_922,chr18,23050000,23075000
chr18_923,chr18,23075000,23100000
chr18_924,chr18,23100000,23125000
chr18_925,chr18,23125000,23150000
chr18_926,chr18,23150000,23175000
chr18_927,chr18,23175000,23200000
chr18_928,chr18,23200000,23225000
chr18_929,chr18,23225000,23250000
chr18_930,chr18,23250000,23275000
chr18_931,chr18,23275000,23300000
chr18_932,chr18,23300000,23325000
chr18_933,chr18,23325000,23350000
chr18_934,chr18,23350000,23375000
chr18_935,chr18,23375000,23400000
chr18_936,chr18,23400000,23425000
chr18_937,chr18,23425000,23450000
chr18_938,chr18,23450000,23475000
chr18_939,chr18,23475000,23500000
chr18_940,chr18,23500000,23525000
chr18_941,chr18,23525000,23550000
chr18_942,chr18,23550000,23575000
chr18_943,chr18,23575000,23600000
chr18_944,chr18,23600000,23625000
chr18_945,chr18,23625000,23650000
chr18_946,chr18,23650000,23675000
chr18_947,chr18,23675000,23700000
chr18_948,chr18,23700000,23725000
chr18_949,chr18,23725000,23750000
chr18_950,chr18,23750000,23775000
chr18_951,chr18,23775000,23800000
chr18_952,chr18,23800000,23825000
chr18_953,chr18,23825000,23850000
chr18_954,chr18,23850000,23875000
chr18_955,chr18,23875000,23900000
chr18_956,chr18,23900000,23925000
chr18_957,chr18,23925000,23950000
chr18_958,chr18,23950000,23975000
chr18_959,chr18,23975000,24000000
chr18_960,chr18,24000000,24025000
chr18_961,chr18,24025000,24050000
chr18_962,chr18,24050000,24075000
chr18_963,chr18,24075000,24100000
chr18_964,chr18,24100000,24125000
chr18_965,chr18,24125000,24150000
chr18_966,chr18,24150000,24175000
chr18_967,chr18,24175000,24200000
chr18_968,chr18,24200000,24225000
chr18_969,chr18,24225000,24250000
chr18_970,chr18,24250000,24275000
chr18_971,chr18,24275000,24300000
chr18_972,chr18,24300000,24325000
chr18_973,chr18,24325000,24350000
chr18_974,chr18,24350000,24375000
chr18_975,chr18,24375000,24400000
chr18_976,chr18,24400000,24425000
chr18_977,chr18,24425000,24450000
chr18_978,chr18,24450000,24475000
chr18_979,chr18,24475000,24500000
chr18_980,chr18,24500000,24525000
chr18_981,chr18,24525000,24550000
chr18_982,chr18,24550000,24575000
chr18_983,chr18,24575000,24600000
chr18_984,chr18,24600000,24625000
chr18_985,chr18,24625000,24650000
chr18_986,chr18,24650000,24675000
chr18_987,chr18,24675000,24700000
chr18_988,chr18,24700000,24725000
chr18_989,chr18,24725000,24750000
chr18_990,chr18,24750000,24775000
chr18_991,chr18,24775000,24800000
chr18_992,chr18,24800000,24825000
chr18_993,chr18,24825000,24850000
chr18_994,chr18,24850000,24875000
chr18_995,chr18,24875000,24900000
chr18_996,chr18,24900000,24925000
chr18_997,chr18,24925000,24950000
chr18_998,chr18,24950000,24975000
chr18_999,chr18,24975000,25000000
chr18_1000,chr18,25000000,25025000
chr18_1001,chr18,25025000,25050000
chr18_1002,chr18,25050000,25075000
chr18_1003,chr18,25075000,25100000
chr18_1004,chr18,25100000,25125000
chr18_1005,chr18,25125000,25150000
chr18_1006,chr18,25150000,25175000
chr18_1007,chr18,25175000,25200000
chr18_1008,chr18,25200000,25225000
chr18_1009,chr18,25225000,25250000
chr18_1010,chr18,25250000,25275000
chr18_1011,chr18,25275000,25300000
chr18_1012,chr18,25300000,25325000
chr18_1013,chr18,25325000,25350000
chr18_1014,chr18,25350000,25375000
chr18_1015,chr18,25375000,25400000
chr18_1016,chr18,25400000,25425000
chr18_1017,chr18,25425000,25450000
chr18_1018,chr18,25450000,25475000
chr18_1019,chr18,25475000,25500000
chr18_1020,chr18,25500000,25525000
chr18_1021,chr18,25525000,25550000
chr18_1022,chr18,25550000,25575000
chr18_1023,chr18,25575000,25600000
chr18_1024,chr18,25600000,25625000
chr18_1025,chr18,25625000,25650000
chr18_1026,chr18,25650000,25675000
chr18_1027,chr18,25675000,25700000
chr18_1028,chr18,25700000,25725000
chr18_1029,chr18,25725000,25750000
chr18_1030,chr18,25750000,25775000
chr18_1031,chr18,25775000,25800000
chr18_1032,chr18,25800000,25825000
chr18_1033,chr18,25825000,25850000
chr18_1034,chr18,25850000,25875000
chr18_1035,chr18,25875000,25900000
chr18_1036,chr18,25900000,25925000
chr18_1037,chr18,25925000,25950000
chr18_1038,chr18,25950000,25975000
chr18_1039,chr18,25975000,26000000
chr18_1040,chr18,26000000,26025000
chr18_1041,chr18,26025000,26050000
chr18_1042,chr18,26050000,26075000
chr18_1043,chr18,26075000,26100000
chr18_1044,chr18,26100000,26125000
chr18_1045,chr18,26125000,26150000
chr18_1046,chr18,26150000,26175000
chr18_1047,chr18,26175000,26200000
chr18_1048,chr18,26200000,26225000
chr18_1049,chr18,26225000,26250000
chr18_1050,chr18,26250000,26275000
chr18_1051,chr18,26275000,26300000
chr18_1052,chr18,26300000,26325000
chr18_1053,chr18,26325000,26350000
chr18_1054,chr18,26350000,26375000
chr18_1055,chr18,26375000,26400000
chr18_1056,chr18,26400000,26425000
